"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"q_a_raw[5]",0.981936785996248,0.00735354919349869,0.532184114489499,-0.0286126889836904,0.627091016349002,0.961610213348083,1.32801640287709,2.08124832172049,5237.56962861379,1.00004477231798
"q_a_raw[6]",-1.21613605142664,0.00734658393066886,0.486244111172577,-2.24190149338523,-1.52382397581838,-1.1914095501919,-0.880895663250193,-0.315668978878701,4380.64258110823,1.00017556156925
"q_a_raw[7]",0.458062472963176,0.00562580897498754,0.368301093207728,-0.215571711049894,0.201527002471086,0.447928834414438,0.69707855347271,1.22443112268985,4285.84097656052,1.00013301612616
"q_a_raw[8]",1.86377152514706,0.00734555259086348,0.514171324130479,0.910555348564189,1.50846786123391,1.84272711053627,2.19363502724105,2.94065886648992,4899.66919150729,0.999933021708254
"q_a_raw[9]",-1.39089475263277,0.00680130533067797,0.582950881646872,-2.59467636702648,-1.76118671769446,-1.36655279747391,-0.998639895853226,-0.300728822682578,7346.48139067506,0.999749214835193
"q_a_raw[10]",-0.0898392976632884,0.00624140484187007,0.485521155023335,-1.06144592157976,-0.411915867320267,-0.0922796216319413,0.235679763460758,0.873568371071317,6051.34074378839,1.00028799500034
"q_a_raw[11]",0.93630098562338,0.00642020213172599,0.539180684250626,-0.101432826614113,0.565881721213408,0.924450805946372,1.2917973044985,2.0189042934929,7052.95719513808,0.999919037869752
"q_a_raw[12]",-0.151010041145374,0.0055880876486729,0.434771963789313,-1.01253234280387,-0.44158502062691,-0.144583144481539,0.132948306532336,0.705228944877411,6053.36195704352,1.00006757526333
"q_a_raw[13]",-0.177816383089129,0.00638916557344948,0.527140055334305,-1.21781299485338,-0.522796743428474,-0.165745755350477,0.179544656978361,0.844398739719884,6807.12537900468,1.0000453113158
"q_a_raw[14]",0.421721778609178,0.00798159876802496,0.713080751510089,-0.996984089279008,-0.052528661874205,0.419588651719869,0.900035830996488,1.82573713260805,7981.74121030029,0.999978519797096
"q_a_raw[15]",-0.293803617485549,0.00660131799692673,0.568791818320004,-1.44824823630311,-0.672800319290722,-0.283685280065098,0.0893381906847663,0.791423983556013,7424.12667599003,0.999910901704385
"q_a_raw[16]",0.644096609170619,0.00644371741627509,0.54982478298229,-0.444951904698775,0.279525367466672,0.648474944851942,1.00795271016568,1.7489768546584,7280.74213698436,1.0002762983096
"q_a_raw[17]",0.275751802920153,0.00561312003236886,0.408332378491192,-0.52774367046068,0.0144095851257637,0.272219572534947,0.537057929946178,1.09549789208079,5291.98955213878,0.999974139844915
"q_a_raw[18]",-0.713547463017969,0.00689732707573069,0.591934266722196,-1.90807165772005,-1.09464068139132,-0.690728623741305,-0.322663531095218,0.422746629592192,7365.21317719576,0.999709888032312
"q_d_raw[1]",0.924152879471535,0.0070945585066284,0.578179291730786,-0.18545745956254,0.533554535401643,0.915333167693917,1.30466605892814,2.07588875505968,6641.62447486038,1.00052750178374
"q_d_raw[2]",0.244555114672024,0.00714442308022425,0.544276859889896,-0.830751827906652,-0.117792707781995,0.240926093701657,0.603269874377978,1.31017770497098,5803.70609793881,1.00082900016646
"q_d_raw[3]",-0.622692120376251,0.00650981085376564,0.553385538784511,-1.75925916522672,-0.991961618331838,-0.611047229054044,-0.24403019447683,0.440498591800939,7226.34799088866,1.00010573193498
"q_d_raw[4]",-0.776594344598379,0.00983997708580216,0.738592057743824,-2.27460588923851,-1.25766870044042,-0.765156759875278,-0.278149710243787,0.617606989322746,5634.05513050704,1.00024151825398
"q_d_raw[5]",1.67453011321615,0.00891494212502644,0.630589667742396,0.444587949391982,1.24782842040176,1.67880062219122,2.09369616506243,2.92480278969963,5003.30115963538,1.00033123981659
"q_d_raw[6]",0.297419502411858,0.00745382787130078,0.664122931332394,-1.01226352216802,-0.13547981511484,0.292975393713718,0.727207910753997,1.62169833619425,7938.49605401212,0.999816127932323
"q_d_raw[7]",-0.264222149867415,0.00749990453341715,0.670410015173006,-1.60739713622866,-0.703711520764761,-0.254718147511982,0.178343992197616,1.01143696729474,7990.41832249668,0.999598478364193
"q_d_raw[8]",0.502567454011505,0.00765843010978003,0.654797355160299,-0.806975526551374,0.0715139946745421,0.510635165834316,0.930962193249885,1.76290165715291,7310.28529609786,0.999722009159153
"q_d_raw[9]",-0.331424992336955,0.00801821120952505,0.650980170571618,-1.61581234482033,-0.760546047346498,-0.327057245615786,0.110531782497952,0.941392529459679,6591.4435295369,1.00094436865957
"q_d_raw[10]",-0.215442700686226,0.00786571471784696,0.698088992705096,-1.62028556459122,-0.667328472935235,-0.208961893670573,0.25974395373094,1.13259782266621,7876.71621094854,1.00018226418914
"q_d_raw[11]",0.201553181976506,0.00747693318198925,0.671981188788821,-1.11415983860734,-0.25445178017906,0.20744157915191,0.65168761634121,1.5480208113482,8077.31895138787,1.00008581705373
"q_d_raw[12]",-0.676237076751085,0.00682914542543183,0.684892909088659,-2.07941361585747,-1.13096563764238,-0.660410720897204,-0.221195796371736,0.666054797582037,10058.022842759,1.00003094921951
"q_d_raw[13]",-1.15374548226233,0.00685121764931291,0.602983145441707,-2.38326629355761,-1.56077036244191,-1.1440427161787,-0.745644695380962,-0.00102286523938964,7745.95227896087,0.999763502606837
"q_d_raw[14]",-0.275856111684364,0.00623357158914516,0.542173293418071,-1.36499520944554,-0.629954783639875,-0.263044017082466,0.093067087985284,0.778574070326467,7564.8851560013,0.999942579649
"q_d_raw[15]",-0.44978746548467,0.00694420702471387,0.6489865086237,-1.73741330577459,-0.89065418434172,-0.451722664352418,-0.0100345505736732,0.79444179967159,8734.25802608094,0.999928561932955
"q_d_raw[16]",1.9554397140799,0.00701916119526409,0.570691478737839,0.887142581981539,1.56981426554781,1.92702444807238,2.3262603135828,3.15284920492761,6610.47007652407,1.00015056918228
"q_d_raw[17]",0.115063259729513,0.00710222682769698,0.605189104971126,-1.1028409575099,-0.286744671112323,0.115935411214761,0.511894745583745,1.30333815361549,7260.94462962572,0.999914255029047
"q_d_raw[18]",-0.283393476021562,0.0082292841673473,0.785710926343304,-1.82187014713331,-0.813622964765467,-0.278829973865227,0.236728558917994,1.2547978070344,9115.94018018817,0.999759620703258
"q_d_raw[19]",-0.739519125187144,0.00868711568169138,0.831537659805308,-2.40267869903599,-1.29556783689603,-0.732392345857409,-0.165731891164887,0.856437301938026,9162.47148787786,1.00010435967992
